#08#
[PARK]
2026-07-09 20:36:15,974.20,55,106
2026-07-10 08:36:43,994.00,58,107
2026-07-10 20:37:08,995.70,58,106
2026-07-11 08:37:29,993.60,57,108
2026-07-11 20:37:54,996.40,58,108
2026-07-12 08:38:16,994.20,57,106
2026-07-12 20:38:39,993.60,58,108
2026-07-13 08:38:59,995.90,57,106
2026-07-13 20:39:23,992.00,56,107
2026-07-14 08:39:45,993.30,57,105
2026-07-14 20:40:10,992.20,57,108
2026-07-15 08:40:32,993.50,56,108
2026-07-15 20:40:57,990.90,57,107
2026-07-16 08:41:18,991.80,56,108
2026-07-16 20:41:43,993.90,56,107
2026-07-17 08:42:03,995.80,57,108
2026-07-17 20:42:28,993.70,56,105
2026-07-18 08:42:49,994.80,58,108
[ASCENT]
(RW)
2026-07-19 05:34:55,1970.10,54,104
2026-07-19 05:38:15,1965.50,56,110
2026-07-19 05:41:35,1945.50,56,108
2026-07-19 05:44:55,1925.10,56,105
2026-07-19 05:48:15,1906.00,55,105
2026-07-19 05:51:35,1887.90,57,105
2026-07-19 05:54:55,1870.70,54,106
2026-07-19 05:58:15,1854.70,57,105
2026-07-19 06:01:35,1834.50,58,106
2026-07-19 06:04:55,1813.80,56,105
2026-07-19 06:08:15,1793.90,55,106
2026-07-19 06:11:35,1774.80,57,106
2026-07-19 06:14:55,1756.30,55,106
2026-07-19 06:18:15,1738.20,55,104
2026-07-19 06:21:35,1720.40,55,106
2026-07-19 06:24:55,1702.50,56,105
2026-07-19 06:28:15,1685.30,57,106
2026-07-19 06:31:35,1668.00,57,107
2026-07-19 06:34:55,1646.60,57,109
2026-07-19 06:38:15,1625.60,56,113
2026-07-19 06:41:35,1605.60,57,104
2026-07-19 06:44:55,1586.70,57,105
2026-07-19 06:48:15,1569.30,56,109
2026-07-19 06:51:35,1551.90,56,107
2026-07-19 06:54:55,1531.40,57,106
2026-07-19 06:58:15,1511.50,56,108
2026-07-19 07:01:35,1492.50,57,106
2026-07-19 07:04:55,1474.10,58,106
2026-07-19 07:08:15,1456.20,57,116
2026-07-19 07:11:35,1439.30,58,107
2026-07-19 07:14:55,1420.20,57,107
2026-07-19 07:18:15,1399.70,58,107
2026-07-19 07:21:35,1380.00,57,105
2026-07-19 07:24:55,1360.50,56,114
2026-07-19 07:28:15,1341.50,57,106
2026-07-19 07:31:35,1323.40,58,109
2026-07-19 07:34:55,1306.10,58,106
2026-07-19 07:38:15,1288.30,55,106
2026-07-19 07:41:35,1267.90,57,106
2026-07-19 07:44:55,1248.20,56,114
2026-07-19 07:48:15,1229.30,56,111
2026-07-19 07:51:35,1211.00,57,108
2026-07-19 07:54:55,1193.80,57,107
2026-07-19 07:58:15,1175.50,56,108
2026-07-19 08:01:35,1154.60,56,107
2026-07-19 08:04:55,1134.30,57,110
2026-07-19 08:08:15,1114.00,56,107
2026-07-19 08:11:35,1094.20,57,107
2026-07-19 08:14:55,1075.20,55,107
2026-07-19 08:18:15,1056.40,55,108
2026-07-19 08:21:35,1038.70,57,107
2026-07-19 08:24:55,1021.60,58,106
2026-07-19 08:28:15,1003.90,56,108
2026-07-19 08:28:58,999.40,57,107
2026-07-19 08:29:18,997.30,56,107
2026-07-19 08:29:38,995.30,58,107
2026-07-19 08:29:58,993.30,57,108
2026-07-19 08:30:18,991.30,57,114
2026-07-19 08:30:38,989.30,58,107
2026-07-19 08:30:58,987.40,58,109
2026-07-19 08:31:18,985.40,58,107
2026-07-19 08:31:38,983.40,58,107
2026-07-19 08:31:58,981.40,56,107
2026-07-19 08:32:18,979.50,57,106
2026-07-19 08:32:38,977.60,56,117
2026-07-19 08:32:58,975.60,57,104
2026-07-19 08:33:18,973.70,56,109
2026-07-19 08:33:38,971.80,56,117
2026-07-19 08:33:58,970.00,56,108
2026-07-19 08:34:18,968.10,57,108
2026-07-19 08:34:38,966.30,56,106
2026-07-19 08:34:58,964.40,57,109
2026-07-19 08:35:18,962.60,55,109
2026-07-19 08:35:38,960.80,56,108
2026-07-19 08:35:58,959.00,56,108
2026-07-19 08:36:18,957.10,56,109
2026-07-19 08:36:38,955.30,57,108
2026-07-19 08:36:58,953.40,57,107
2026-07-19 08:37:18,951.60,57,107
2026-07-19 08:37:38,949.80,57,109
2026-07-19 08:37:58,948.00,57,107
2026-07-19 08:38:18,946.20,56,108
2026-07-19 08:38:38,944.50,57,106
2026-07-19 08:38:58,942.80,57,107
2026-07-19 08:39:18,941.00,57,107
2026-07-19 08:39:38,939.30,58,108
2026-07-19 08:39:58,937.50,57,107
2026-07-19 08:40:18,935.70,57,108
2026-07-19 08:40:38,934.00,56,106
2026-07-19 08:40:58,932.20,57,120
2026-07-19 08:41:18,930.40,59,107
2026-07-19 08:41:38,928.70,57,108
2026-07-19 08:41:58,927.00,56,105
2026-07-19 08:42:18,925.30,57,109
2026-07-19 08:42:38,923.60,56,105
2026-07-19 08:42:58,922.00,57,107
2026-07-19 08:43:18,920.20,57,111
2026-07-19 08:43:38,918.50,58,107
2026-07-19 08:43:58,916.90,57,107
2026-07-19 08:44:18,915.20,56,109
2026-07-19 08:44:38,913.50,57,109
2026-07-19 08:44:58,911.80,57,110
2026-07-19 08:45:18,910.10,57,109
2026-07-19 08:45:38,908.40,56,108
2026-07-19 08:45:58,906.70,56,110
2026-07-19 08:46:18,905.10,57,108
2026-07-19 08:46:38,903.40,58,107
2026-07-19 08:46:58,901.80,56,113
2026-07-19 08:47:18,900.20,58,115
2026-07-19 08:47:38,898.50,57,108
2026-07-19 08:47:58,896.90,57,108
2026-07-19 08:48:18,895.30,57,107
2026-07-19 08:48:38,893.70,56,109
2026-07-19 08:48:58,892.00,56,106
2026-07-19 08:49:18,890.10,56,108
2026-07-19 08:49:38,888.00,56,108
2026-07-19 08:49:58,886.00,56,108
2026-07-19 08:50:18,883.90,58,108
2026-07-19 08:50:38,881.90,58,108
2026-07-19 08:50:58,879.90,57,109
2026-07-19 08:51:18,877.90,56,108
2026-07-19 08:51:38,875.90,57,107
2026-07-19 08:51:58,873.90,57,106
2026-07-19 08:52:18,871.90,56,110
2026-07-19 08:52:38,869.90,58,108
2026-07-19 08:52:58,867.90,57,109
2026-07-19 08:53:18,866.00,57,112
2026-07-19 08:53:38,864.00,57,108
2026-07-19 08:53:58,862.10,57,107
2026-07-19 08:54:18,860.10,57,116
2026-07-19 08:54:38,858.20,57,107
2026-07-19 08:54:58,856.40,56,108
2026-07-19 08:55:18,854.40,57,108
2026-07-19 08:55:38,852.60,57,107
2026-07-19 08:55:58,850.70,56,107
2026-07-19 08:56:18,848.80,56,107
2026-07-19 08:56:38,846.90,55,108
2026-07-19 08:56:58,845.10,56,106
2026-07-19 08:57:18,843.30,58,108
2026-07-19 08:57:38,841.50,57,108
2026-07-19 08:57:58,839.70,58,112
2026-07-19 08:58:18,838.00,58,111
2026-07-19 08:58:38,836.20,57,108
2026-07-19 08:58:58,834.50,58,107
2026-07-19 08:59:18,832.80,57,106
2026-07-19 08:59:38,831.10,57,107
2026-07-19 08:59:58,829.40,58,108
2026-07-19 09:00:18,827.80,56,109
2026-07-19 09:00:38,826.10,57,107
2026-07-19 09:00:58,824.40,59,110
2026-07-19 09:01:18,822.80,57,106
2026-07-19 09:01:38,821.20,58,108
2026-07-19 09:01:58,819.60,57,107
2026-07-19 09:02:18,817.90,57,114
2026-07-19 09:02:38,816.30,58,121
2026-07-19 09:02:58,814.70,56,114
2026-07-19 09:03:18,812.70,57,107
2026-07-19 09:03:38,810.80,56,108
2026-07-19 09:03:58,808.70,56,111
2026-07-19 09:04:18,806.80,57,119
2026-07-19 09:04:38,804.80,58,108
2026-07-19 09:04:58,802.80,58,109
2026-07-19 09:05:18,800.90,57,106
2026-07-19 09:05:38,799.00,56,109
2026-07-19 09:05:58,797.00,56,109
2026-07-19 09:06:18,795.10,58,107
2026-07-19 09:06:38,793.20,57,107
2026-07-19 09:06:58,791.30,57,110
2026-07-19 09:07:18,789.40,57,109
2026-07-19 09:07:38,787.50,57,122
2026-07-19 09:07:58,785.70,57,106
2026-07-19 09:08:18,783.80,56,107
2026-07-19 09:08:38,782.00,56,106
2026-07-19 09:08:58,780.20,57,107
2026-07-19 09:09:18,778.40,57,108
2026-07-19 09:09:38,776.60,56,108
2026-07-19 09:09:58,774.80,57,108
2026-07-19 09:10:18,773.00,56,112
2026-07-19 09:10:38,771.20,56,116
2026-07-19 09:10:58,769.40,55,108
2026-07-19 09:11:18,767.60,58,107
2026-07-19 09:11:38,765.80,56,108
2026-07-19 09:11:58,764.00,56,106
2026-07-19 09:12:18,762.20,58,108
2026-07-19 09:12:38,760.40,58,108
2026-07-19 09:12:58,758.50,57,105
2026-07-19 09:13:18,756.70,58,107
2026-07-19 09:13:38,754.80,57,108
2026-07-19 09:13:58,753.00,55,107
2026-07-19 09:14:18,751.20,57,109
2026-07-19 09:14:38,749.30,57,110
2026-07-19 09:14:58,747.40,57,105
2026-07-19 09:15:18,745.60,57,106
2026-07-19 09:15:38,743.80,56,108
2026-07-19 09:15:58,742.00,57,105
2026-07-19 09:16:18,740.20,55,109
2026-07-19 09:16:38,738.40,57,109
2026-07-19 09:16:58,736.60,57,107
2026-07-19 09:17:18,734.70,57,106
2026-07-19 09:17:38,732.80,58,109
2026-07-19 09:17:58,730.90,55,106
2026-07-19 09:18:18,729.10,58,106
2026-07-19 09:18:38,727.20,56,106
2026-07-19 09:18:58,725.30,56,118
2026-07-19 09:19:18,723.50,57,417
2026-07-19 09:19:38,721.70,59,112
2026-07-19 09:19:58,719.80,57,107
2026-07-19 09:20:18,718.00,56,108
2026-07-19 09:20:38,716.10,57,173
2026-07-19 09:20:58,714.40,56,113
2026-07-19 09:21:18,712.50,57,108
2026-07-19 09:21:38,710.70,58,108
2026-07-19 09:21:58,708.90,58,107
2026-07-19 09:22:18,707.10,58,109
2026-07-19 09:22:38,705.40,57,106
2026-07-19 09:22:58,703.60,55,104
2026-07-19 09:23:18,701.80,57,111
2026-07-19 09:23:38,700.10,57,106
2026-07-19 09:23:58,698.30,57,107
2026-07-19 09:24:18,696.60,58,112
2026-07-19 09:24:38,694.80,57,108
2026-07-19 09:24:58,693.00,56,111
2026-07-19 09:25:18,691.30,58,108
2026-07-19 09:25:38,689.60,57,109
2026-07-19 09:25:58,687.90,58,107
2026-07-19 09:26:18,686.20,55,108
2026-07-19 09:26:38,684.50,56,107
2026-07-19 09:26:58,682.90,56,107
2026-07-19 09:27:18,681.20,56,108
2026-07-19 09:27:38,679.50,56,105
2026-07-19 09:27:58,677.90,57,106
2026-07-19 09:28:18,676.20,57,141
2026-07-19 09:28:38,674.60,59,112
2026-07-19 09:28:58,673.00,56,108
2026-07-19 09:29:18,671.00,57,108
2026-07-19 09:29:38,669.00,57,107
2026-07-19 09:29:58,667.00,57,105
2026-07-19 09:30:18,665.00,55,107
2026-07-19 09:30:38,662.90,57,107
2026-07-19 09:30:58,660.90,57,108
2026-07-19 09:31:18,658.90,57,106
2026-07-19 09:31:38,656.90,57,107
