#45#
[PARK]
2026-05-04 19:31:12,973.30,0.000112,0.023628,2.258739,0.000112,0.023701,2.258286,0.000000,0.007838,0.020122
2026-05-05 07:31:14,983.00,0.000113,0.022429,2.255459,0.000113,0.023783,2.256108,0.000000,0.007701,0.020454
2026-05-05 19:31:15,989.10,0.000115,0.023890,2.258822,0.000115,0.023141,2.258304,0.000000,0.008173,0.024800
2026-05-06 07:31:16,992.50,0.000112,0.026836,2.257465,0.000112,0.027186,2.255567,0.000000,0.009441,0.019463
2026-05-06 19:31:19,995.40,0.000111,0.024080,2.257674,0.000111,0.024640,2.255262,0.000001,0.008439,0.023536
2026-05-07 07:31:20,996.70,0.000114,0.024659,2.262116,0.000114,0.024231,2.256199,0.000000,0.007920,0.023932
2026-05-07 19:31:21,1000.00,0.000110,0.022923,2.256196,0.000110,0.022414,2.256139,0.000000,0.009071,0.020574
2026-05-08 07:31:21,1000.60,0.000117,0.025662,2.252415,0.000117,0.026289,2.250826,0.000000,0.008510,0.023658
2026-05-08 19:31:23,1002.10,0.000110,0.022448,2.255783,0.000110,0.021650,2.254944,0.000000,0.007921,0.023187
2026-05-09 07:31:26,1004.50,0.000113,0.024547,2.259402,0.000113,0.024722,2.257183,0.000000,0.008401,0.017624
2026-05-09 19:31:29,1002.90,0.000120,0.027733,2.256813,0.000120,0.027592,2.260927,0.000000,0.009214,0.022026
2026-05-10 07:31:31,1004.70,0.000114,0.024887,2.260664,0.000114,0.024139,2.260695,0.000000,0.008460,0.018822
2026-05-10 19:31:31,1005.70,0.000115,0.025454,2.259299,0.000115,0.023568,2.261230,0.000000,0.008627,0.025847
2026-05-11 07:31:33,1005.00,0.000111,0.023494,2.257659,0.000111,0.021851,2.259378,0.000000,0.008423,0.019846
2026-05-11 19:31:36,1008.80,0.000110,0.024739,2.257193,0.000110,0.022603,2.255695,0.000000,0.009160,0.018388
2026-05-12 07:31:37,1009.50,0.000113,0.023706,2.259137,0.000113,0.023460,2.260018,0.000000,0.007026,0.021883
2026-05-12 19:31:40,1010.30,0.000111,0.025384,2.255796,0.000111,0.025463,2.256122,0.000000,0.009441,0.019854
2026-05-13 07:31:40,1010.90,0.000110,0.026285,2.260263,0.000110,0.026245,2.259002,0.000000,0.007454,0.019471
2026-05-13 19:31:40,1012.30,0.000111,0.025277,2.256262,0.000111,0.024584,2.251304,0.000000,0.008632,0.022373
[ASCENT]
(RW)
2026-05-14 05:34:54,1999.30,0.000111,0.027248,2.396488,0.000111,0.026710,2.399336,0.000000,0.010224,0.023304
2026-05-14 05:38:14,1995.10,0.000133,0.025267,2.405201,0.000119,0.023812,2.401973,0.000025,0.008342,0.020627
2026-05-14 05:41:34,1975.10,0.000116,0.026496,2.410247,0.000116,0.025916,2.411997,0.000004,0.008104,0.021115
2026-05-14 05:44:54,1954.60,0.000128,0.028229,2.406556,0.000116,0.027866,2.406519,0.000034,0.008605,0.017463
2026-05-14 05:48:14,1935.50,0.000114,0.026644,2.399389,0.000113,0.026324,2.398052,0.000002,0.009554,0.021684
2026-05-14 05:51:34,1916.60,0.000126,0.027088,2.403248,0.000120,0.026711,2.401065,0.000014,0.006242,0.024656
2026-05-14 05:54:54,1898.50,0.000116,0.026417,2.400330,0.000115,0.024180,2.398393,0.000006,0.009060,0.018931
2026-05-14 05:58:14,1881.30,0.000113,0.024609,2.389024,0.000111,0.023816,2.389497,0.000006,0.007525,0.019557
2026-05-14 06:01:34,1864.50,0.000111,0.023764,2.403241,0.000111,0.024031,2.401612,0.000002,0.007610,0.017628
2026-05-14 06:04:54,1845.20,0.000111,0.026701,2.391849,0.000111,0.029055,2.392582,0.000002,0.009226,0.015745
2026-05-14 06:08:14,1824.10,0.000110,0.026272,2.389837,0.000110,0.027994,2.388623,0.000002,0.008983,0.019988
2026-05-14 06:11:34,1802.90,0.000119,0.025053,2.388186,0.000114,0.023994,2.395928,0.000009,0.009367,0.024821
2026-05-14 06:14:54,1782.80,0.000114,0.025415,2.385825,0.000112,0.026854,2.388268,0.000004,0.010084,0.021317
2026-05-14 06:18:14,1763.70,0.000113,0.024747,2.383237,0.000113,0.026380,2.385538,0.000001,0.008253,0.019897
2026-05-14 06:21:34,1744.80,0.000113,0.026931,2.379025,0.000112,0.027365,2.379623,0.000002,0.007285,0.021884
2026-05-14 06:24:54,1726.80,0.000113,0.026798,2.370890,0.000113,0.026857,2.369801,0.000001,0.007418,0.019207
2026-05-14 06:28:14,1709.60,0.000114,0.023484,2.369903,0.000113,0.024365,2.369441,0.000002,0.008737,0.021533
2026-05-14 06:31:34,1692.80,0.000120,0.025492,2.370631,0.000120,0.025063,2.365657,0.000007,0.007643,0.018046
2026-05-14 06:34:54,1673.70,0.000116,0.025625,2.365037,0.000115,0.023550,2.365775,0.000003,0.009696,0.016900
2026-05-14 06:38:14,1653.40,0.000115,0.024407,2.364430,0.000115,0.024639,2.366330,0.000002,0.007498,0.018723
2026-05-14 06:41:34,1633.40,0.000123,0.025252,2.356533,0.000114,0.027265,2.359668,0.000027,0.009571,0.021751
2026-05-14 06:44:54,1614.10,0.000117,0.023848,2.358988,0.000116,0.022293,2.360705,0.000003,0.007725,0.026579
2026-05-14 06:48:14,1595.80,0.000115,0.025584,2.358515,0.000115,0.025911,2.362553,0.000002,0.008879,0.021090
2026-05-14 06:51:34,1578.00,0.000114,0.028466,2.356914,0.000114,0.030038,2.355240,0.000003,0.011425,0.020346
2026-05-14 06:54:54,1560.90,0.000114,0.026374,2.342344,0.000114,0.025904,2.343322,0.000002,0.008973,0.021282
2026-05-14 06:58:14,1544.40,0.000116,0.027229,2.339096,0.000115,0.025905,2.339777,0.000005,0.009528,0.020659
2026-05-14 07:01:34,1523.80,0.000118,0.022370,2.335023,0.000117,0.023071,2.334713,0.000006,0.009151,0.019262
2026-05-14 07:04:54,1502.60,0.000123,0.027185,2.335721,0.000122,0.025503,2.331024,0.000007,0.010115,0.020730
2026-05-14 07:08:14,1482.40,0.000116,0.025154,2.327186,0.000116,0.024179,2.326437,0.000002,0.009857,0.019543
2026-05-14 07:11:34,1462.70,0.000116,0.025219,2.327061,0.000116,0.024143,2.325353,0.000002,0.009298,0.022437
2026-05-14 07:14:54,1443.90,0.000120,0.026423,2.319945,0.000118,0.024548,2.316258,0.000005,0.008416,0.026477
2026-05-14 07:18:14,1426.30,0.000115,0.025190,2.308910,0.000115,0.023930,2.311739,0.000001,0.007737,0.017582
2026-05-14 07:21:34,1409.00,0.000116,0.024010,2.313969,0.000115,0.023819,2.311884,0.000002,0.008362,0.021072
2026-05-14 07:24:54,1389.80,0.000117,0.024078,2.309271,0.000115,0.024962,2.308705,0.000009,0.007650,0.020376
2026-05-14 07:28:14,1369.10,0.000115,0.024804,2.308828,0.000115,0.025266,2.312530,0.000002,0.007666,0.016803
2026-05-14 07:31:34,1348.90,0.000114,0.025257,2.302985,0.000114,0.024238,2.302169,0.000002,0.010063,0.018479
2026-05-14 07:34:54,1329.50,0.000114,0.024802,2.295183,0.000113,0.024609,2.293973,0.000003,0.008192,0.020877
2026-05-14 07:38:14,1311.10,0.000115,0.024749,2.296498,0.000115,0.023206,2.297788,0.000002,0.009138,0.016485
